med_inc,avg_test_score
53399.66,4.908107296
44236.441,5.357333273
52534.957,5.952086651
45166.633,6.681509965
30333.266,4.742793905
68356.586,5.313996439
73332.445,5.715807172
70299.313,5.874550925
64499.699,6.470830629
64088.922,5.890478144
39808.563,4.654440099
46340.313,4.975619964
69676.773,6.675163066
35883.156,5.829746439
63499.766,6.806571678
65499.633,5.981094859
62249.852,5.85769991
25624.875,5.729637705
54499.551,5.827052556
61764.59,4.778635531
78940.875,6.658856824
80902.539,6.040799535
58676.551,5.61047623
62999.805,5.494738389
61124.926,5.957634248
78214.156,6.219803791
42856.57,6.406232103
42631.051,4.985830814
34165.832,4.576365889
44999,5.324038083
43635.637,6.030990362
80333.117,6.597375722
83968.039,7.317555695
77524.898,6.402502763
74002.75,6.412786132
49249.152,6.071310846
69999.336,6.464388377
44422.191,4.440004807
54234.871,6.248359841
37749.449,6.315196999
84582.953,5.274843141
56578.289,5.378429465
44890.328,4.525034392
48537.027,5.764921089
126874.93,7.391371389
66749.547,6.134792634
52333.098,6.42744562
64249.715,5.849630024
81249.75,6.10210709
38893.027,5.335714901
65170.465,6.194303094
66166.258,5.82622539
58999.098,6.965781079
64285.43,5.747710348
31785.357,4.703122869
37499.5,6.746122715
53571.07,6.763617043
46874.621,5.771240543
70124.32,6.110725366
62981.168,5.771063542
29874.023,4.170279178
64049.73,6.209952641
39713.344,6.342900946
78181.688,7.633025119
50499.949,6.067487304
76171.828,5.699272945
79591.656,6.54153668
57999.199,7.427206481
91666,7.339852977
72906.477,5.89652803
37691.77,5.60448492
21606.82,5.287475629
57999.199,6.694672537
45543.367,4.225184339
53399.66,6.824270749
58999.102,5.367991168
87499.5,6.844451823
63749.746,6.445155169
86817.711,7.455925236
60535.68,4.983269655
81249.75,6.090161403
133213.95,8.13145027
104464.11,6.922806098
101136.31,6.884264977
124061.53,7.29972112
93280.523,7.058335013
74757.078,5.04843802
90788.836,7.119337879
79999.797,6.289482519
84422.695,6.560615931
40173.125,3.725954398
69482.844,5.741079129
139253.81,7.33124092
85525.891,6.091549403
86986.703,6.384523061
105517.02,7.327950444
47249.551,5.549575307
127954.43,7.47325957
96153,7.399585142
88418.578,6.621916784
101874.93,6.852543988
77499.898,7.236575296
124999,6.519606653
90202.094,6.624010655
108249.67,6.642056648
66720.859,5.445726652
210909.09,8.216098594
73124.125,6.834874933
55105.871,4.805681507
111805.09,7.100299551
87082.852,6.63234687
97044.57,6.612324929
51767.063,4.107165024
65832.945,5.020378547
120316.65,7.392915209
70638.82,5.453678745
92499.305,7.09847455
172058.39,7.826174241
99422.102,7.097254844
80460.313,6.087612748
103571.28,7.381915219
157856.98,7.42940422
109796.91,7.856169946
86499.539,7.098175221
129797.79,7.545875105
121099.16,7.72903764
170419.44,7.518127851
81166.422,5.697409463
68948.266,5.823157332
120917.52,7.784811128
85076.125,5.542688077
87142.367,5.615632298
27065.377,3.782543394
96665.797,7.024435441
109999.6,7.276055043
67988.602,5.533290685
84615,6.440100536
93144.43,6.703555956
90832.695,5.933387633
113475.07,7.115971927
143136.53,7.761808428
66351.617,5.30877926
78636.219,7.331270072
116405.59,7.626642248
46078.215,4.593621551
69653.609,5.66707281
96262.734,6.470394625
121375.95,7.478346706
68946.773,5.930243292
62708.152,5.245071396
36974.242,3.131244523
217060.81,8.239996038
115277.16,6.784190038
100806.42,7.392723582
34848.652,4.201892542
36690.84,4.044782877
102499.9,6.148755103
81536.438,6.588451422
130076.73,7.663963049
99165.695,6.530755009
89662.875,6.180383852
102722.66,6.421392982
87878.273,6.726556075
78540.32,5.597624178
54739.785,4.486691691
93102.719,6.946867429
124582.35,7.567546243
119096.46,6.728019516
69599.359,5.565964244
83851.688,6.173809102
80978.023,5.790790332
76346.102,6.999072304
103499.86,7.139288045
81136.117,6.566224298
77749.891,5.017172284
165740.42,7.966734349
92962.242,6.43461456
118408.35,7.0734391
86999.523,7.042681801
113850.8,6.697807635
108035.39,6.770216742
121874.13,7.329565943
99809.617,6.323468189
108274.32,7.260329204
108999.64,7.477844596
191943.61,8.046373437
81944.164,7.050678571
111166.22,7.379144568
37999.398,7.49213262
74624.023,6.385809642
91585.875,6.160389613
98265.492,6.73537711
128333.2,7.090256085
143280.52,7.902693585
116796.2,6.665111123
101565.36,7.21719737
99449.016,7.100501013
81802.047,6.506118107
70399.859,5.544819124
59899.008,5.395691228
83429.898,6.618694524
79826.852,5.799720868
106249.75,7.168039547
85325.672,6.120606311
71249.25,5.527730986
118477.52,7.250115349
55392.719,5.644974498
127688.06,7.616743072
65657.516,5.456957121
72135.555,6.531058068
87411.477,6.281691733
34616.91,4.040709924
108970.23,6.737773882
90855.844,5.992696786
100085.03,7.017311407
54540.832,4.977434863
71699.219,6.874821383
212426.03,7.836022087
201946.11,8.164024887
108420.72,6.507273679
82499.695,6.201954116
210658.92,7.851508467
58683.344,5.669453922
34999,3.590769102
90792.641,5.576517998
77916.547,5.549045572
84999.602,6.959795227
154166.58,8.103313812
84658.703,6.685566548
100712.41,6.48291153
58499.148,6.405602444
70974.883,6.255857665
45249.949,4.99675888
57108.293,5.255758634
57752.387,4.989076983
44943.457,5.334953234
57299.27,6.457964523
59180.902,5.99860452
42499.5,4.791723682
61839.5,5.951384789
72953.68,5.543381621
63229.449,5.463592629
43368.891,4.815454112
66210.523,5.700781154
34116.824,5.012357663
38766.094,4.00100163
48431.855,5.7408333
53196.402,5.765932779
54018.289,5.731832063
45865.211,4.734598079
60071.832,6.274112855
56779.379,5.820772152
30999.801,6.007783936
50091.734,5.768160794
48898.027,6.034088798
65070.969,6.158139767
52349.766,5.630799912
46453.199,5.499869445
44845.691,5.507625917
33499.301,4.796967663
39124.176,5.498382844
51586,5.344627996
42897.148,5.203032955
52229.074,5.854566378
35769.078,5.212767338
29622.361,4.675568961
50499.949,6.074057197
45294.059,5.579005548
33838.52,5.706302514
42916.078,4.441537478
37856.57,5.026045697
32122.861,4.909401481
50778.91,5.648844936
38878.535,5.287763207
53564.664,5.544120248
50795.375,5.307422965
48922.824,5.596714598
50596.953,5.736992723
44999,4.087227541
55999.402,5.54870971
53399.191,5.511320548
50959.316,5.715067786
59013.184,6.01028664
37926.242,5.152330162
52384.379,5.184587647
47869.797,4.185552668
54257.148,5.300978466
44399.488,5.351974816
65114.723,6.162932914
57614.621,5.975442269
63445.719,6.241257375
60671.313,6.409002393
39438.77,4.924482699
50719.164,5.597667009
46208.641,5.180326931
56399.008,5.80221244
56287.867,5.561166102
52253.117,5.508381031
47663.402,5.095434068
36904.379,4.97378923
59828.945,6.54974968
56269.215,6.492519002
66884.242,6.46820073
82029.422,6.934913033
45735.148,5.138231727
41847.457,6.046956093
41292.844,5.094076017
45555.445,5.209607933
53130.121,5.8930731
54124.398,5.489007802
62656.074,6.096444874
51182.676,6.021248669
42707.793,5.396464448
43332.668,5.187071174
42916.082,5.075975046
30099.98,4.916079527
29662.391,4.524054203
42104.844,5.303750835
32349.531,3.439171916
39999,4.297508642
48054.945,5.659394134
55067.063,5.205583701
57350.613,5.29430565
30241.887,4.644440418
39749.051,5.575892436
35994.945,3.975959615
34686.563,5.962544074
41195.414,5.335657137
42166.234,6.660532868
42166.234,4.47542312
72314.969,6.032313684
37499.504,6.280581282
50103.082,5.264203453
35833.168,4.538846825
58799.121,4.729631757
47499.5,5.628490575
32499.502,4.488307142
57189.758,5.806365864
36527.473,5.034679202
55087.727,5.074664175
39918.371,5.623183101
44879.977,5.74648134
56348.047,5.505969688
46562.188,4.50777629
39595.855,4.538463564
24999,4.276321988
50267.832,4.172133552
76803.102,6.300168689
56249.371,6.070523
35937.313,4.581245591
21249.75,4.10460245
42494.066,4.323658551
39820.465,4.542345029
75322.914,6.007448256
37229.281,5.119962
34731.199,4.667157419
71860.109,6.179835689
53571.07,5.747401981
30124.975,4.768519055
66917.016,5.397990811
35555.445,4.898448232
26583.018,4.975895435
51428.426,4.940950043
34735.891,5.003014148
58644.969,5.526024206
82352.641,6.884699889
36812.137,4.780655966
46936.785,4.45969271
43915.883,4.926993935
22962.371,3.483381809
29869.717,4.21486579
58510.176,5.106712665
28617.699,4.111281458
43624.277,5.333437449
29582.416,4.952786547
28374.324,4.984014311
62960.328,5.923278991
32871.766,4.686431506
31986.781,4.375309096
31041.459,4.921578101
43689.738,5.484464553
94240.805,6.771719046
46628.887,5.220320295
98468.453,7.475676105
49165.832,5.270840951
78199.953,6.014682405
36573.758,4.604800449
43254.066,5.097668244
50999.898,4.895368782
58676.82,5.581936228
49299.137,5.392493847
34628.703,4.687257253
28076.307,4.482121016
46141.074,4.521842518
63318.332,6.196292016
46770.48,5.467469448
56620.137,5.071081548
24837.742,3.326951014
46128.809,4.732948749
71802.484,5.78638332
43332.668,5.157119935
41153.613,5.500323709
70878.25,5.343419082
62298.953,5.744363697
55322.051,4.913811103
57377.902,5.833305617
39582.418,4.728695275
41071.215,5.236052234
49374.125,6.976121866
28822.764,4.395048273
24999,4.158472968
36499.703,4.75342731
52712.492,5.313312352
40374.926,4.606052802
39374.129,5.126628868
71642.078,5.633140557
48105.441,4.924312071
32343.281,5.416397501
46428.285,4.861702626
51578.789,6.096046974
53711.75,5.837612021
25699.859,3.740101929
44203.703,5.499821639
39030.445,5.219032656
42936.91,5.029312036
38499.301,4.668013753
37707.793,4.559741306
39235.266,3.861378107
35454.453,4.655184494
41052.418,4.737120024
48025.711,5.695405641
47811.938,4.379470741
47716.848,5.726957077
43642.129,5.265040221
42841.41,4.525422291
51772.984,4.761341184
87199.516,7.07221976
59090,5.631071225
65791.563,5.431160706
35624.875,4.10692502
19999,4.329907184
50408.125,5.545744199
56325.898,5.928604123
53813.18,5.393326748
38112.586,4.790828517
47726.73,4.592106831
40099.98,5.132481455
32999.398,3.380543458
44999,5.614738147
19165.834,3.374096565
36008.027,3.907172865
56949.855,5.368482949
37454.055,5.291905029
48332.664,5.980203645
47499.5,4.373239104
32291.209,4.757747989
24165.83,5.124639813
43749.25,5.935369177
33199.359,4.261484416
31938.387,3.79455203
38332.668,3.127260166
42325.117,4.609563795
29463.393,4.451020965
34686.563,4.502020947
23749.25,3.94346553
44050.914,4.806815758
29407.014,4.518485245
40392.078,5.021413129
47094.176,4.59865498
40166.633,5.694007174
30999.799,4.614498577
28332.666,6.199393996
31499.699,4.36011257
31249.746,3.70374913
56221.602,6.203195746
41120.465,4.898076361
31493.604,4.594064933
46249.754,4.808910032
44191.469,5.179208629
61043.406,5.702593274
43304.426,5.476716453
37142.43,3.934380932
32418.871,4.515535794
42154.742,4.690840349
37999.398,4.557677853
60050.332,5.702028311
48005.352,4.821292477
36124.773,4.494417373
39374.125,4.659971087
33845.387,4.666233361
44863.891,4.640695703
71322.211,5.160409422
46666.328,5.139278539
47655.719,6.394257537
70999.266,5.47877299
53499.648,5.156942189
46221.977,4.551752134
43054.945,4.99648504
47187.063,5.069334748
70199.313,5.551290651
60714.238,5.552349002
45603.328,4.830532282
71488.594,6.157338113
60241.215,6.072257881
45208.293,5.300992688
46249.758,4.131231639
48082.719,4.690010006
53142.543,5.67119431
33982.254,4.667600965
46309.262,5.760044157
55635.801,5.389847178
46887.379,5.338736726
42999.398,5.257888357
56213.664,5.222490677
55918.523,6.347547774
63136.156,6.25769722
36785.359,3.546606869
53262.832,5.263383327
52666.398,5.622853768
63154.551,6.031843306
55960.941,5.432380199
46249.75,5.520721933
47749.449,5.36569699
54666.199,5.239039305
61451.516,5.298682346
57132.617,5.872137542
68249.445,6.388731367
39999,4.236431433
58517.668,4.832500436
52333.102,6.075917804
44332.465,4.556763876
38999.199,5.046072945
51761.73,5.273268615
57777,5.528465813
58149.867,5.409379081
59467.137,5.943460189
39350.98,4.935560458
27499.5,5.175740875
47499.496,5.065324528
32999.398,5.946577263
63524.766,6.005376571
56999.297,5.084264198
59999,5.270040293
56999.301,6.272518286
48199.359,3.853973788
59110.199,5.645073594
54755.621,6.649932013
58362.801,6.016202556
32058.412,4.678692977
43540.961,6.442232183
61374.91,5.149963865
74522.844,5.967344274
57040.113,5.380775326
45208.293,5.020226005
58749.121,6.480270345
51888.699,5.146596511
40166.633,5.921881696
50405.941,5.234377998
56102.84,6.559522774
51249.875,5.302958428
53408.75,5.583999982
52894.449,5.061135414
37082.914,5.258214752
46666.332,4.726561187
56909.879,5.981800071
47320.965,5.769241024
54363.199,5.060907151
55999.398,5.101062937
53499.648,5.384827851
38499.301,5.724521251
50499.949,5.856301768
50777.699,4.411052645
61111.035,5.386243954
61049.926,5.475605534
47499.5,5.431687569
60428.543,6.06802402
52166.449,4.732485261
48319.648,5.64651695
47832.766,4.590579505
29374.125,5.159135042
61639.426,5.762285874
43540.957,4.673181523
51333.199,5.386447747
56749.324,6.120856802
37953.953,4.021763446
48199.359,6.233383021
50105.254,5.534429777
66642.414,5.529163139
44999,4.848900041
62499.832,6.278108133
56285.086,6.043318949
39999,5.305901776
70949.273,4.512486306
75326.078,5.412982802
34249.148,5.712000916
69867.766,6.37425406
65795.07,5.380372341
57272,5.005074178
64730.453,5.760400277
38675.734,3.960437361
61285.629,5.341565164
73070.563,5.42287459
76111.07,5.335096865
39426.199,3.218830875
39999,4.952010589
41817.816,5.03405079
46687.164,4.76498821
80156.047,5.656309687
132430.27,7.054884608
45499.898,4.883647184
69473.047,5.389890755
58207.512,5.762605723
64821.105,6.202260111
57332.602,4.483093011
56332.703,5.097812236
50599.941,4.511076905
88109.234,6.183615068
49499.105,5.459313626
61099.926,5.535522894
57856.359,5.351052136
43368.891,4.719529366
46416.387,5.242694467
71799.211,5.939655276
67984.766,5.929899867
73686.586,6.84324091
50249.977,5.17860015
56799.316,5.246801356
52764.43,4.535410198
75192.297,5.274440898
55768.656,5.537223515
49771.77,5.282301196
57082.625,4.841208399
72249.188,7.145067781
87499.5,5.673305155
68704.773,5.305680205
62699.82,5.577318641
42438.539,4.451196672
65999.602,5.92201085
64499.699,5.781004174
54721.75,5.084211214
60499.965,6.063449351
92240.688,6.077310891
118477.52,7.965701463
73592.852,5.26261799
59383.676,4.629177635
63833.078,5.472487097
49721.277,4.757344176
106044.84,7.755365149
49186.664,5.557007088
33499.301,5.107275385
57399.258,5.80500569
55999.398,4.311293403
83683.859,5.5751089
43912.262,4.652882738
60166.656,5.455292775
60865.328,5.61556264
42032.727,3.638119109
55304.348,4.692064116
83499.656,6.940017266
98999.039,8.481474772
46999.602,4.050942531
83708.664,6.334080126
215000,7.534620184
132666.36,7.613270155
42499.5,4.856985015
109782.22,7.054677075
36527.473,3.763565802
84999.602,6.085098426
56399.359,5.643482521
42953.953,4.709254954
66599.555,5.006770253
47678.035,5.246713868
41773.836,5.690884069
52023.609,3.706944285
64829.227,5.323987956
52571.172,4.859653101
115356.53,7.05726582
49764.672,5.49798835
38832.566,4.589546013
51774.824,4.623744447
44940.871,4.70389852
54366.652,4.783003674
51538.309,5.156515326
23927.785,4.011305054
91861.031,5.536635658
69691.664,5.562220325
113709.13,7.057479911
63116.676,5.584319032
46124.773,4.513958055
60562.465,5.17079831
39999,5.460096562
58935.277,5.659990955
51499.852,5.518995017
58399.16,5.495694964
42737.547,4.890729942
61999.867,6.220552974
56620.957,4.732753496
73499.102,6.562454552
120126.31,6.208589267
89337.664,6.442796876
49070.617,4.980893155
71216.641,5.585245493
56666,5.220344895
107405.37,6.69956493
37832.766,3.860372352
56249.375,4.627318986
222413.8,8.779668788
79838.516,7.02127697
24327.092,3.695048339
33087.617,4.003928332
43294.797,4.111343961
58165.852,5.670812289
49399.117,5.180787901
49972.691,4.531641947
53213.965,5.457758536
21666.334,3.740871783
35166.633,4.500862865
74499.031,6.053725884
51555.398,5.224985277
42023.406,5.413541856
75943.977,5.596114479
37624.477,4.112041969
64399.707,5.534800924
61216.133,6.284306289
109151.42,6.774790164
106547.36,7.132797578
123105.14,6.84002124
65785.328,5.703589051
85789.039,6.912826429
54999.5,5.351790907
36499.699,5.034862645
89285.141,5.943030148
38499.301,4.82607454
70311.813,5.815559418
63954.281,6.065322542
61386.461,5.57630821
46499.699,3.783178279
95653.016,6.471268755
49263.855,6.005608937
62019.098,4.932589933
77499.898,5.150662637
38035.594,4.645493938
33871.773,3.961623148
55881.766,4.779021625
43245.879,3.648606409
62199.852,6.2645493
78124.875,6.747668161
33249.352,4.963206148
78851.195,6.846417278
62642.684,6.207061953
54713.813,5.133801207
74999,6.216401899
82609.992,6.187598756
66299.578,5.020265474
54881.863,5.150449026
40624.875,4.37091025
85525.891,6.589364261
80131.375,5.496680471
58570.57,5.279969331
66345.727,5.205103895
33888.109,4.39044988
64713.969,6.176386135
21249.752,4.027733744
44749.051,4.233286212
50714.211,4.166929906
49749.047,5.012611603
66439.789,4.829640582
43653.113,4.15312543
91811.828,6.553938572
48532.625,4.24972856
59427.629,6.238266188
32585.691,4.208731386
36874.625,4.194379235
77499.898,6.469662594
172880.91,7.867203526
66952.664,5.392583579
65142.516,5.743498319
69936.836,5.21336126
41416.383,3.642296579
57671.648,5.76313124
34499.102,4.702621752
57776.996,5.43690217
71436.734,6.680818521
54545,5.150615182
44762.207,3.510409288
42240.93,3.857468114
43749.25,3.854854932
62999.801,5.880870525
106123.6,6.997814063
107291.38,7.693018219
44499.098,5.399255609
49443.555,5.06226281
77499.898,6.038360985
76346.102,5.951653212
46666.332,5.144374648
58332.492,4.696185185
76071.391,5.396209439
61499.902,5.490604966
72499.172,5.669250682
47999.402,4.350077901
64949.668,5.529746922
69999.336,6.662022807
57579.891,5.51135468
21342.324,3.19346868
62062.359,5.42165694
67614.875,4.971608878
